order_id,customer_id,price,quantity,order_date,region,product
64155,2032,393.05,2,2022-10-19,EAST,Gadget
64156,2010,66.71,6,2022-03-24,South,Gadget
64157,1196,466.3,8,2022-01-28,South,Widget
64158,2140,209.65,3,2022-10-04,north,Doohickey
64159,2033,422.74,8,2022-09-11,South,Gadget
64160,1861,397.19,5,2022-04-03,  WEST,Doohickey
64161,3566,390.73,6,2022-01-17,EAST,Widget
64162,1348,338.85,2,2022-05-22,,Widget
64163,4777,252.23,3,2022-04-10,north,Doohickey
64164,4475,198.0,2,2022-07-16, west ,Doohickey
64165,2658,292.49,6,2022-04-08,EAST,Doohickey
64166,1574,265.85,6,2022-12-20,,Gadget
64167,2027,178.76,7,2022-03-22,EAST,Doohickey
64168,2819,249.14,6,2022-11-20,South,Gadget
64169,3375,185.72,6,2022-08-30,  WEST,Doohickey
64170,2785,330.68,9,2022-07-15,EAST,Widget
64171,3559,418.34,8,2022-05-13, west ,Gadget
64172,1930,394.51,5,2022-05-24,north,Gadget
64173,3177,173.64,9,2022-06-29,  WEST,Doohickey
64174,2947,257.16,6,2022-09-24,north,Gadget
64175,1586,10.27,1,2022-08-07,north,Doohickey
64176,1483,435.79,3,2022-04-24,South,Gadget
64177,4912,126.47,2,2022-12-14,South,Doohickey
64178,1357,223.34,2,2022-07-13, west ,Gadget
64179,1384,80.51,5,2022-06-11,EAST,Doohickey
64180,1253,340.66,2,2022-02-28, west ,Gadget
64181,4994,274.92,5,2022-11-25,  WEST,Widget
64182,1834,185.57,5,2022-10-15,north,Doohickey
64183,2190,269.92,8,2022-08-12,EAST,Gadget
64184,2736,88.52,4,2022-08-13,,Widget
64185,2703,388.94,7,2022-05-11, west ,Doohickey
64186,1795,136.65,8,2022-07-28,EAST,Widget
64187,1468,309.44,2,2022-08-03, west ,Gadget
64188,2883,450.2,6,2022-03-27,north,Gadget
64189,1492,24.1,4,2022-11-09,north,Doohickey
64190,1919,196.83,3,2022-10-08, west ,Widget
64191,4409,71.78,9,2022-12-27,north,Widget
64192,1050,454.79,5,2022-12-12,  WEST,Gadget
64193,4127,183.24,7,2022-06-10,South,Widget
64194,3120,110.6,1,2022-11-11, west ,Gadget
64195,4865,339.86,1,2022-05-14,South,Gadget
64196,3647,273.88,8,2022-12-28,,Doohickey
64197,1051,409.38,3,2022-03-02,,Gadget
64198,3172,377.77,9,2022-05-08,  WEST,Gadget
64199,1261,487.46,4,2022-11-27,,Gadget
64200,4002,49.81,3,2022-06-18,  WEST,Gadget
64201,2908,44.74,8,2022-03-21,South,Gadget
64202,4851,454.14,4,2022-07-09,,Widget
64203,4646,478.09,9,2022-03-05,north,Gadget
64204,4619,206.28,6,2022-02-10,  WEST,Widget
64205,2544,230.66,4,2022-09-18,  WEST,Gadget
64206,3377,187.51,4,2022-01-22,EAST,Gadget
64207,4394,389.96,3,2022-08-08,  WEST,Widget
64208,1240,386.54,6,2022-02-19,EAST,Widget
64209,2308,114.11,2,2022-02-19, west ,Widget
64210,2862,195.03,4,2022-10-10,  WEST,Doohickey
64211,2625,110.16,4,2022-09-04,,Widget
64212,4335,28.08,3,2022-06-07,,Doohickey
64213,2322,32.78,7,2022-04-20,EAST,Doohickey
64214,2228,77.68,6,2022-07-05,  WEST,Gadget
64215,1290,19.79,7,2022-12-28,South,Doohickey
64216,3258,214.47,7,2022-11-17,,Widget
64217,2389,36.69,1,2022-12-28,  WEST,Doohickey
64218,2813,424.47,9,2022-07-19,EAST,Widget
64219,2487,357.48,6,2022-03-01,,Gadget
64220,3766,392.9,2,2022-04-17, west ,Gadget
64221,3369,310.65,1,2022-02-01,EAST,Widget
64222,3405,333.62,4,2022-07-12,South,Widget
64223,1916,61.14,9,2022-02-11,South,Doohickey
64224,3141,33.79,3,2022-07-06, west ,Doohickey
64225,1710,494.66,9,2022-08-02,  WEST,Widget
64226,2886,189.61,4,2022-06-23,South,Widget
64227,3216,30.38,2,2022-10-08,South,Gadget
64228,2320,84.02,6,2022-09-17,South,Gadget
64229,3038,437.73,6,2022-07-02,South,Gadget
64230,4810,106.87,9,2022-10-25,north,Doohickey
64231,3563,236.19,4,2022-04-15,north,Gadget
64232,3145,335.4,1,2022-11-18,  WEST,Widget
64233,4776,483.1,9,2022-12-06,  WEST,Widget
64234,4849,11.98,7,2022-04-16,north,Doohickey
64235,1349,246.35,9,2022-04-23,north,Gadget
64236,1735,498.04,7,2022-02-16, west ,Gadget
64237,3626,65.25,3,2022-07-15,north,Gadget
64238,4721,66.24,2,2022-01-25,South,Doohickey
64239,3888,48.09,8,2022-07-16, west ,Doohickey
64240,1400,256.38,8,2022-09-03,South,Doohickey
64241,1750,177.46,8,2022-03-24,EAST,Doohickey
64242,2474,359.55,2,2022-07-14,South,Gadget
64243,2498,287.79,9,2022-09-03,EAST,Doohickey
64244,1820,292.52,7,2022-02-13,  WEST,Doohickey
64245,2442,257.97,9,2022-05-29,South,Widget
64246,4075,496.07,1,2022-07-25,north,Gadget
64247,4395,271.83,3,2022-03-16,  WEST,Gadget
64248,3416,40.82,8,2022-02-09,north,Doohickey
64249,2887,164.49,8,2022-03-13,  WEST,Widget
64250,4685,391.44,7,2022-12-01,EAST,Widget
64251,2418,316.09,1,2022-12-14,north,Widget
64252,3603,343.55,3,2022-08-09,  WEST,Widget
64253,2142,461.29,5,2022-11-14,,Doohickey
64254,4771,,1,2022-11-02,South,Widget
64255,2766,14.66,7,2022-11-21,South,Doohickey
64256,2004,495.09,6,2022-04-10,EAST,Gadget
64257,1965,230.02,3,2022-03-07,north,Doohickey
64258,2014,53.32,9,2022-06-03, west ,Gadget
64259,2213,276.55,5,2022-09-08,EAST,Gadget
64260,3018,297.15,2,2022-03-16,South,Gadget
64261,3036,284.35,5,2022-04-23,north,Gadget
64262,2645,482.63,1,2022-07-07, west ,Widget
64263,4487,163.22,5,2022-07-19,north,Doohickey
64264,1813,22.08,8,2022-10-19,north,Gadget
64265,2814,460.28,5,2022-09-04,north,Gadget
64266,3153,99.66,2,2022-01-19,,Gadget
64267,3212,,6,2022-01-31,  WEST,Doohickey
64268,1637,105.98,6,2022-11-07,South,Gadget
64269,4417,415.34,6,2022-05-25,north,Widget
64270,4169,453.66,4,2022-11-21,,Doohickey
64271,2023,57.15,4,2022-04-28,,Widget
64272,2509,77.9,8,2022-03-11,north,Doohickey
64273,3038,463.02,6,2022-08-30,north,Widget
64274,3378,386.5,9,2022-01-29,north,Doohickey
64275,2393,24.25,3,2022-06-03,north,Widget
64276,4513,95.19,9,2022-03-27,South,Doohickey
64277,2143,208.98,5,2022-05-29,South,Widget
64278,4924,432.78,2,2022-05-17, west ,Gadget
64279,3346,79.77,5,2022-01-10,EAST,Doohickey
64280,1855,363.45,8,2022-06-24,  WEST,Widget
64281,2166,46.44,7,2022-09-08,South,Widget
64282,3754,236.25,2,2022-04-22,north,Widget
64283,2665,365.85,7,2022-01-18,,Doohickey
64284,2924,37.03,7,2022-11-16,South,Gadget
64285,2972,106.1,3,2022-11-13,EAST,Widget
64286,2964,396.95,4,2022-12-18,,Gadget
64287,4687,85.94,9,2022-08-28,  WEST,Widget
64288,2116,335.43,3,2022-12-08,  WEST,Doohickey
64289,4368,322.88,4,2022-03-10,north,Widget
64290,1446,262.59,1,2022-11-20,South,Widget
64291,3527,104.85,5,2022-09-03,north,Doohickey
64292,1733,211.39,8,2022-09-08,north,Gadget
64293,4783,312.78,7,2022-05-12,north,Widget
64294,2823,441.45,5,2022-11-12,north,Widget
64295,3921,399.94,8,2022-05-08,South,Doohickey
64296,4329,305.64,9,2022-05-08,north,Widget
64297,1521,118.09,8,2022-09-30,South,Doohickey
64298,2706,112.27,8,2022-12-13,  WEST,Doohickey
64299,2398,407.87,1,2022-08-31,South,Gadget
64300,4498,333.89,5,2022-02-20,north,Widget
64301,2124,182.24,2,2022-11-23,EAST,Doohickey
64302,1621,485.88,7,2022-11-07,EAST,Widget
64303,1758,445.43,2,2022-07-02,north,Gadget
64304,2858,337.4,6,2022-11-07,South,Widget
64305,3291,187.77,2,2022-02-12,EAST,Gadget
64306,3070,157.83,1,2022-11-04, west ,Gadget
64307,2377,469.99,7,2022-04-26,,Gadget
64308,3513,224.52,8,2022-11-08,South,Widget
64309,4296,401.01,2,2022-08-07,EAST,Widget
64310,1864,470.16,9,2022-12-21, west ,Doohickey
64311,4515,248.54,1,2022-06-15,South,Doohickey
64312,3000,328.29,4,2022-01-14,EAST,Widget
64313,2797,47.7,7,2022-03-25,north,Gadget
64314,3316,328.03,1,2022-04-10,EAST,Gadget
64315,3580,111.47,9,2022-06-19,EAST,Widget
64316,3014,336.91,3,2022-03-26,South,Doohickey
64317,3361,55.02,4,2022-10-09,EAST,Widget
64318,3167,250.13,4,2022-10-07, west ,Doohickey
64319,4028,262.9,5,2022-10-10,,Doohickey
64320,4552,244.34,2,2022-10-29,  WEST,Widget
64321,2947,379.58,2,2022-10-17,South,Gadget
64322,2143,378.49,7,2022-05-20,  WEST,Doohickey
64323,1709,354.66,8,2022-08-09,EAST,Doohickey
64324,1135,317.66,3,2022-03-28,north,Doohickey
64325,4148,452.67,5,2022-06-17,South,Gadget
64326,4425,289.94,4,2022-12-27,north,Widget
64327,4129,177.42,8,2022-04-27,EAST,Widget
64328,1935,34.3,3,2022-01-03,EAST,Gadget
64329,4157,270.23,2,2022-01-05,EAST,Doohickey
64330,1000,117.73,5,2022-01-14, west ,Gadget
64331,1076,196.55,4,2022-04-17,EAST,Doohickey
64332,1960,29.72,9,2022-08-28,EAST,Gadget
64333,2545,322.23,7,2022-01-20,EAST,Doohickey
64334,4515,443.91,1,2022-02-14,South,Widget
64335,3628,,9,2022-01-24, west ,Gadget
64336,3038,403.41,3,2022-03-17,north,Gadget
64337,3195,67.52,1,2022-06-04,  WEST,Widget
64338,1573,362.95,1,2022-11-08, west ,Gadget
64339,2548,44.48,2,2022-06-08,EAST,Doohickey
64340,1185,133.02,8,2022-03-20,EAST,Gadget
64341,2700,183.32,2,2022-09-15,,Widget
64342,1521,82.61,2,2022-06-07,,Widget
64343,4842,96.33,4,2022-08-06,South,Doohickey
64344,3209,350.97,4,2022-12-25, west ,Widget
64345,4361,52.41,6,2022-03-13,,Doohickey
64346,2949,467.28,4,2022-11-09,  WEST,Gadget
64347,4492,385.34,9,2022-02-28,South,Gadget
64348,3243,181.58,7,2022-01-26,north,Widget
64349,1033,316.24,3,2022-07-11,  WEST,Widget
64350,4743,361.11,1,2022-06-04,north,Widget
64351,2620,299.27,8,2022-02-17,South,Gadget
64352,2593,311.04,7,2022-04-24,EAST,Gadget
64353,2896,458.4,1,2022-01-12,  WEST,Widget
64354,3455,441.14,8,2022-05-03,,Gadget
64355,2800,457.33,2,2022-09-08, west ,Gadget
64356,2320,443.18,6,2022-12-12,,Widget
64357,2943,344.27,5,2022-01-18,north,Gadget
64358,1536,248.42,1,2022-10-29,EAST,Gadget
64359,3083,246.25,1,2022-08-18,South,Doohickey
64360,2287,386.92,9,2022-06-01,north,Gadget
64361,2405,462.36,1,2022-01-24,north,Widget
64362,3161,48.59,7,2022-06-19,north,Gadget
64363,4688,439.03,6,2022-08-03,,Doohickey
64364,3652,425.59,6,2022-11-18,  WEST,Doohickey
64365,4672,48.36,2,2022-08-01,EAST,Gadget
64366,1442,329.99,5,2022-07-02,  WEST,Gadget
64367,2186,486.09,5,2022-09-01, west ,Widget
64368,1037,426.57,5,2022-05-12,EAST,Widget
64369,3139,36.11,6,2022-07-11,  WEST,Widget
64370,3678,462.97,2,2022-11-06,EAST,Gadget
64371,4794,90.68,6,2022-01-04,South,Widget
64372,3719,40.88,1,2022-07-23,north,Doohickey
64373,3148,117.78,7,2022-04-14,EAST,Doohickey
64374,4952,244.2,7,2022-12-05,north,Gadget
64375,1506,408.54,8,2022-12-25, west ,Widget
64376,3226,137.22,9,2022-10-07,north,Doohickey
64377,3331,198.17,8,2022-03-28,north,Doohickey
64378,1354,74.83,2,2022-08-13,  WEST,Doohickey
64379,2927,149.32,8,2022-05-16,,Gadget
64380,4368,451.52,7,2022-10-11,  WEST,Doohickey
64381,4957,341.99,3,2022-07-03,South,Gadget
64382,2558,338.59,3,2022-02-07,South,Gadget
64383,2973,128.67,6,2022-04-08,South,Doohickey
64384,1487,77.38,4,2022-04-23, west ,Widget
64385,2005,444.28,6,2022-01-30,north,Doohickey
64386,1278,472.11,9,2022-09-23,north,Widget
64387,3591,31.52,5,2022-12-08,EAST,Gadget
64388,1649,267.43,1,2022-03-29,EAST,Widget
64389,4664,222.71,1,2022-12-28,EAST,Gadget
64390,3978,370.51,1,2022-07-11,EAST,Doohickey
64391,1354,154.39,3,2022-09-29,EAST,Widget
64392,4390,312.19,4,2022-04-22,,Gadget
64393,3242,45.88,1,2022-09-06,north,Widget
64394,1803,412.36,9,2022-01-13,,Doohickey
64395,3140,123.16,8,2022-08-09,South,Widget
64396,3480,160.39,5,2022-12-30,EAST,Gadget
64397,1557,192.23,5,2022-08-21,,Widget
64398,2050,107.27,8,2022-02-16,South,Gadget
64399,4486,405.4,8,2022-08-05, west ,Doohickey
64400,1161,38.99,8,2022-11-25,South,Gadget
64401,4915,467.1,5,2022-11-19,north,Doohickey
64402,3148,465.64,5,2022-01-08,South,Widget
64403,1698,414.54,3,2022-05-27,EAST,Widget
64404,2973,476.31,5,2022-10-30,north,Gadget
64405,4544,381.77,8,2022-07-05,north,Doohickey
64406,4777,283.48,4,2022-10-14,north,Doohickey
64407,3205,362.2,4,2022-03-03,EAST,Gadget
64408,1491,6.96,5,2022-10-04,  WEST,Gadget
64409,2992,344.28,9,2022-01-29,  WEST,Gadget
64410,3966,25.8,4,2022-10-20,EAST,Gadget
64411,2032,444.39,1,2022-01-11,South,Doohickey
64412,4283,448.78,9,2022-01-13, west ,Widget
64413,4510,61.59,4,2022-05-25,South,Doohickey
64414,2920,341.42,7,2022-01-07,South,Doohickey
64415,1823,335.73,9,2022-03-11,north,Widget
64416,1678,251.55,9,2022-12-28,  WEST,Gadget
64417,2878,17.39,5,2022-10-08,EAST,Gadget
64418,1785,61.48,9,2022-03-15, west ,Gadget
64419,2833,331.34,5,2022-11-05,EAST,Gadget
64420,1991,267.16,3,2022-01-10,north,Doohickey
64421,1110,27.9,8,2022-09-12,,Gadget
64422,3888,261.19,1,2022-09-23,north,Doohickey
64423,3250,425.37,7,2022-05-19,north,Doohickey
64424,2783,445.78,9,2022-03-28,EAST,Doohickey
64425,2088,350.01,1,2022-08-24,north,Gadget
64426,2738,333.01,2,2022-11-09,South,Doohickey
64427,2184,,5,2022-03-30,north,Widget
64428,3461,71.04,7,2022-04-28,South,Widget
64429,2668,99.15,4,2022-05-12,north,Widget
64430,3737,245.44,8,2022-01-16, west ,Widget
64431,2728,228.26,4,2022-06-11,north,Gadget
64432,3313,96.26,8,2022-06-11,north,Gadget
64433,1571,340.74,5,2022-01-11,,Widget
64434,1204,371.84,8,2022-08-17,north,Doohickey
64435,4738,139.07,5,2022-03-25,EAST,Doohickey
64436,1583,159.9,4,2022-07-03, west ,Gadget
64437,4227,132.38,5,2022-02-10,north,Widget
64438,3220,142.91,9,2022-06-22,South,Gadget
64439,1307,185.51,8,2022-12-06,EAST,Widget
64440,1449,223.34,2,2022-01-31,,Doohickey
64441,1061,244.67,7,2022-03-25,north,Widget
64442,4444,245.03,6,2022-10-20,South,Doohickey
64443,2483,310.55,6,2022-03-28,EAST,Doohickey
64444,1474,175.33,9,2022-06-20,north,Widget
64445,4452,254.19,9,2022-02-23,EAST,Doohickey
64446,4788,255.52,1,2022-02-14,  WEST,Doohickey
64447,2595,52.86,2,2022-02-16,EAST,Widget
64448,3133,316.53,3,2022-05-09,EAST,Doohickey
64449,2959,142.69,8,2022-04-30,EAST,Gadget
64450,4214,28.25,2,2022-05-12,EAST,Doohickey
64451,4934,325.32,1,2022-04-04,EAST,Gadget
64452,2030,28.97,5,2022-04-17,north,Doohickey
64453,3342,223.73,8,2022-01-09,EAST,Doohickey
64454,3032,312.47,9,2022-07-18,EAST,Doohickey
64455,4762,499.3,9,2022-10-12,South,Gadget
64456,3786,259.99,2,2022-10-08,EAST,Widget
64457,2542,162.51,3,2022-04-26,,Gadget
64458,2675,248.55,3,2022-05-08,South,Widget
64459,1525,101.87,2,2022-11-05,north,Widget
64460,1033,221.79,2,2022-10-06, west ,Gadget
64461,4961,437.17,2,2022-03-31,  WEST,Gadget
64462,3799,72.38,1,2022-02-20,north,Gadget
64463,4400,267.42,9,2022-10-04,EAST,Doohickey
64464,2855,312.3,1,2022-01-24,north,Gadget
64465,4680,159.94,5,2022-09-13,South,Widget
64466,3827,369.28,1,2022-12-13,South,Gadget
64467,3685,333.53,8,2022-11-16,EAST,Doohickey
64468,2057,234.67,7,2022-05-23,north,Widget
64469,3842,321.84,7,2022-01-21,,Doohickey
64470,1405,420.93,5,2022-08-24,north,Doohickey
64471,2041,302.2,4,2022-06-11,South,Gadget
64472,4501,286.55,7,2022-04-15, west ,Doohickey
64473,3475,312.61,3,2022-03-08,South,Gadget
64474,3961,339.41,3,2022-04-23,EAST,Widget
64475,1292,204.56,6,2022-03-29,north,Widget
64476,2926,419.22,1,2022-01-19,  WEST,Gadget
64477,3627,462.33,3,2022-03-18,South,Gadget
64478,4820,312.82,6,2022-08-24,South,Widget
64479,4151,443.93,8,2022-10-08,EAST,Doohickey
64480,4157,373.6,4,2022-04-11,EAST,Doohickey
64481,4643,214.37,5,2022-01-28,South,Gadget
64482,3095,250.53,5,2022-11-17, west ,Widget
64483,4762,287.22,7,2022-10-19,EAST,Doohickey
64484,2891,469.84,7,2022-10-10,  WEST,Doohickey
64485,3131,325.8,6,2022-03-18,  WEST,Widget
64486,1606,256.73,6,2022-05-25,north,Widget
64487,3355,66.08,3,2022-07-16,  WEST,Gadget
64488,3299,335.11,3,2022-07-15,north,Gadget
64489,2504,279.59,6,2022-03-27,EAST,Doohickey
64490,4916,470.3,5,2022-03-13,EAST,Widget
64491,1179,174.31,8,2022-07-15, west ,Doohickey
64492,4667,398.74,1,2022-06-12,  WEST,Gadget
64493,2333,144.85,8,2022-06-29,  WEST,Widget
64494,3473,90.03,3,2022-03-02,,Widget
64495,3047,11.04,5,2022-07-10,north,Doohickey
64496,4557,448.23,1,2022-05-26,EAST,Widget
64497,4733,225.09,3,2022-12-06,  WEST,Doohickey
64498,3086,144.19,2,2022-08-29,South,Widget
64499,4350,204.56,1,2022-08-12,South,Gadget
64500,1815,357.37,4,2022-06-14, west ,Doohickey
64501,3672,199.67,8,2022-03-27,north,Widget
64502,1375,116.74,8,2022-10-25,EAST,Gadget
64503,2952,48.46,8,2022-09-05,  WEST,Widget
64504,4710,312.75,8,2022-08-08,,Widget
64505,3088,486.48,5,2022-06-20,South,Gadget
64506,2693,319.22,6,2022-09-26,  WEST,Widget
64507,2741,473.71,8,2022-12-21,South,Widget
64508,3094,439.61,4,2022-04-25,north,Doohickey
64509,4555,82.14,7,2022-08-01,South,Widget
64510,1184,440.13,8,2022-01-16,EAST,Gadget
64511,1071,5.54,3,2022-08-21,,Widget
64512,3616,257.27,3,2022-04-13,South,Doohickey
64513,2774,263.75,8,2022-05-22,EAST,Gadget
64514,1573,364.78,1,2022-03-22,north,Doohickey
64515,3389,379.23,6,2022-08-31,South,Widget
64516,1568,119.68,4,2022-04-29,north,Doohickey
64517,1963,441.6,8,2022-04-16,EAST,Widget
64518,2266,93.66,4,2022-05-18,north,Gadget
64519,3375,480.93,7,2022-01-18, west ,Doohickey
64520,3017,492.64,2,2022-02-19,,Gadget
64521,4707,349.92,8,2022-11-08,,Widget
64522,3005,326.1,6,2022-02-05,EAST,Gadget
64523,1152,489.71,3,2022-06-14,South,Doohickey
64524,2278,124.79,3,2022-02-28,EAST,Widget
64525,1728,,6,2022-11-02,north,Gadget
64526,2447,206.05,3,2022-06-24,north,Gadget
64527,3279,87.95,6,2022-03-18,EAST,Doohickey
64528,2552,68.25,5,2022-05-05, west ,Widget
64529,4663,351.69,1,2022-10-17,north,Widget
64530,4567,118.35,2,2022-09-22,,Widget
64531,1175,301.68,5,2022-11-10,South,Widget
64532,3598,122.62,4,2022-01-28,north,Doohickey
64533,3045,229.64,2,2022-10-09,  WEST,Widget
64534,3190,372.45,7,2022-10-03,EAST,Widget
64535,3064,266.43,8,2022-05-09,EAST,Widget
64536,1248,436.38,3,2022-04-07,EAST,Gadget
64537,4106,265.52,8,2022-02-25,South,Widget
64538,1800,101.15,3,2022-04-14,,Doohickey
64539,1999,449.06,8,2022-03-13,EAST,Doohickey
64540,4046,211.86,7,2022-09-19, west ,Doohickey
64541,3193,434.39,8,2022-06-24,South,Gadget
64542,1925,120.03,1,2022-08-14,South,Gadget
64543,3774,319.9,2,2022-12-19, west ,Widget
64544,3212,86.81,5,2022-09-14,EAST,Doohickey
64545,2134,44.63,7,2022-09-05,EAST,Doohickey
64546,1646,499.45,6,2022-06-11,EAST,Gadget
64547,4145,10.21,9,2022-02-27,South,Doohickey
64548,3715,297.67,1,2022-06-21, west ,Widget
64549,4798,11.65,9,2022-02-13,,Doohickey
64550,1353,278.11,3,2022-04-03,  WEST,Widget
64551,2297,54.46,3,2022-07-31,  WEST,Doohickey
64552,1942,394.83,1,2022-04-09,  WEST,Doohickey
64553,2302,149.89,6,2022-02-24,South,Doohickey
64554,4731,175.45,2,2022-06-06,South,Widget
64555,4102,129.9,8,2022-06-19, west ,Doohickey
64556,1525,61.39,9,2022-07-22,north,Doohickey
64557,2558,252.67,3,2022-03-08,EAST,Gadget
64558,1509,226.6,2,2022-09-07,South,Gadget
64559,2537,272.02,4,2022-06-11,  WEST,Gadget
64560,4996,314.82,7,2022-01-28,  WEST,Gadget
64561,1177,48.88,9,2022-07-09,north,Widget
64562,3376,209.69,2,2022-04-04,,Widget
64563,4642,298.31,4,2022-06-29,,Gadget
64564,1800,164.95,2,2022-07-15,,Gadget
64565,3735,99.75,6,2022-03-03,north,Gadget
64566,4243,305.12,2,2022-02-14,EAST,Gadget
64567,2419,360.62,1,2022-10-04,,Doohickey
64568,4666,376.55,3,2022-11-02,,Widget
64569,1937,166.18,3,2022-05-06,,Widget
64570,4027,53.99,8,2022-12-17, west ,Widget
64571,3020,458.21,1,2022-02-17,South,Widget
64572,3782,345.47,3,2022-01-25,South,Doohickey
64573,4106,474.48,2,2022-02-10,  WEST,Doohickey
64574,3344,77.06,4,2022-01-31,EAST,Doohickey
64575,4540,330.34,6,2022-05-15,,Doohickey
64576,2974,102.2,5,2022-04-07,South,Doohickey
64577,2518,433.88,6,2022-07-05,north,Doohickey
64578,3669,262.17,8,2022-08-18,,Doohickey
64579,2258,268.67,5,2022-12-19,  WEST,Gadget
64580,3956,465.71,1,2022-05-15,South,Doohickey
64581,4110,155.51,4,2022-04-06,north,Gadget
64582,2242,311.41,4,2022-10-19,,Gadget
64583,2240,76.44,8,2022-08-15,,Widget
64584,3753,184.77,9,2022-09-27,EAST,Widget
64585,2698,101.4,7,2022-04-12,EAST,Doohickey
64586,3675,104.65,5,2022-09-09,,Doohickey
64587,2863,332.24,6,2022-08-05,north,Widget
64588,3720,146.81,8,2022-04-17, west ,Widget
64589,4672,129.26,2,2022-12-01,north,Widget
64590,1419,404.97,7,2022-08-27,South,Doohickey
64591,1652,239.54,8,2022-02-10,South,Gadget
64592,3871,193.1,2,2022-06-28,north,Doohickey
64593,4245,408.5,2,2022-08-15, west ,Gadget
64594,3760,246.91,3,2022-12-05,EAST,Doohickey
64595,3914,408.4,8,2022-12-09,north,Doohickey
64596,1813,162.64,9,2022-02-12,EAST,Widget
64597,1867,481.15,3,2022-07-31, west ,Doohickey
64598,1112,462.21,3,2022-11-27,EAST,Widget
64599,4950,412.68,8,2022-05-25,EAST,Doohickey
64600,3987,110.31,2,2022-01-15,north,Gadget
64601,1173,365.11,7,2022-12-13,South,Gadget
64602,2010,409.72,7,2022-09-01,EAST,Doohickey
64603,3121,184.88,5,2022-12-21,EAST,Gadget
64604,4908,74.47,6,2022-08-16,EAST,Widget
64605,4870,138.47,6,2022-07-20,,Gadget
64606,1636,294.88,3,2022-04-21,north,Widget
64607,2559,129.63,3,2022-07-01,,Widget
64608,1031,332.51,4,2022-11-26,  WEST,Doohickey
64609,4325,198.97,6,2022-08-27, west ,Widget
64610,1496,116.67,3,2022-04-26,South,Doohickey
64611,4184,308.5,6,2022-08-04,  WEST,Doohickey
64612,3242,41.52,7,2022-02-12,South,Doohickey
64613,1527,314.29,6,2022-12-12,north,Gadget
64614,3488,487.33,1,2022-12-20,north,Widget
64615,2512,357.16,1,2022-04-08,South,Doohickey
64616,2520,167.4,5,2022-05-14, west ,Gadget
64617,3771,451.14,6,2022-05-18,South,Gadget
64618,2643,266.28,8,2022-03-09,EAST,Doohickey
64619,1023,,6,2022-10-01,EAST,Widget
64620,3337,192.27,6,2022-11-12,  WEST,Widget
64621,3943,30.84,1,2022-09-13,EAST,Doohickey
64622,3355,138.63,2,2022-10-05,  WEST,Widget
64623,1303,410.06,1,2022-09-20,north,Gadget
64624,4926,133.57,7,2022-02-14,north,Gadget
64625,1630,209.12,9,2022-02-15,,Gadget
64626,2716,318.83,9,2022-10-25,,Widget
64627,3998,144.8,6,2022-12-25,,Widget
64628,1037,406.86,2,2022-03-16,,Doohickey
64629,3433,449.87,7,2022-04-05,EAST,Widget
64630,1744,35.54,3,2022-06-05, west ,Widget
64631,2604,289.42,7,2022-08-01,EAST,Gadget
64632,1081,177.97,3,2022-11-06,South,Widget
64633,2141,279.39,5,2022-07-01,north,Widget
64634,2844,275.68,9,2022-08-01,  WEST,Widget
64635,1049,9.94,5,2022-01-02,north,Doohickey
64636,3716,325.99,4,2022-06-13,  WEST,Gadget
64637,3121,111.88,9,2022-03-13, west ,Widget
64638,4049,281.77,7,2022-03-09,EAST,Doohickey
64639,3742,448.21,9,2022-06-07,north,Gadget
64640,2129,100.18,6,2022-08-16,South,Gadget
64641,4772,138.73,2,2022-05-11,north,Doohickey
64642,4889,36.51,8,2022-02-10,EAST,Doohickey
64643,4855,248.41,8,2022-09-04,north,Gadget
64644,2622,435.7,5,2022-04-09,north,Widget
64645,4933,274.68,6,2022-01-02,South,Widget
64646,4397,179.48,8,2022-03-02,,Widget
64647,3731,453.38,9,2022-10-03,EAST,Doohickey
64648,2787,268.47,3,2022-12-03,north,Doohickey
64649,3403,486.98,5,2022-10-03,,Widget
64650,4539,376.36,7,2022-02-17,South,Doohickey
64651,2679,456.11,2,2022-02-12, west ,Gadget
64652,4355,325.91,4,2022-07-14,  WEST,Widget
64653,2013,494.73,4,2022-03-12,north,Widget
64654,3232,265.09,1,2022-07-28,north,Doohickey
64655,1153,322.1,4,2022-03-26,,Widget
64656,3901,71.43,8,2022-02-07,north,Gadget
64657,3165,468.68,8,2022-06-08,north,Widget
64658,3314,170.82,3,2022-01-15,,Gadget
64659,4456,334.2,8,2022-05-04,South,Gadget
64660,3884,183.46,5,2022-02-19,South,Doohickey
64661,3302,443.17,4,2022-04-20,EAST,Doohickey
64662,4312,59.63,4,2022-03-27,north,Widget
64663,1170,451.23,5,2022-10-25,,Doohickey
64664,1616,314.73,7,2022-09-25,north,Doohickey
64665,4049,478.47,1,2022-07-10,north,Widget
64666,1547,254.28,3,2022-01-27,EAST,Gadget
64667,4649,249.15,7,2022-04-22, west ,Widget
64668,2208,182.59,1,2022-08-18,EAST,Gadget
64669,2925,167.86,7,2022-11-14,,Doohickey
64670,3749,66.05,6,2022-10-14,,Doohickey
64671,3714,167.01,1,2022-12-16,South,Doohickey
64672,3940,306.51,3,2022-04-26,north,Doohickey
64673,3457,46.78,9,2022-11-19,north,Doohickey
64674,3786,97.05,1,2022-03-25, west ,Gadget
64675,4724,430.67,1,2022-12-22,EAST,Doohickey
64676,2611,50.18,2,2022-09-01,South,Gadget
